index,parcels,yield,county,rent($/acres),rent($/hectare)
2392,2392,17.5477687,PA079,40,98.84206521
2393,2393,18.80402198,PA079,40,98.84206521
2394,2394,18.23476546,PA079,40,98.84206521
2395,2395,17.4737557,PA079,40,98.84206521
2396,2396,17.17121794,PA079,40,98.84206521
2397,2397,17.23541116,PA079,40,98.84206521
2398,2398,17.86013757,PA079,40,98.84206521
2399,2399,16.56599202,PA079,40,98.84206521
2400,2400,16.97272371,PA013,145,358.3024864
2401,2401,16.47831505,PA013,145,358.3024864
2402,2402,16.37149473,PA077,81.5,201.3907079
2403,2403,17.20938441,PA077,81.5,201.3907079
2404,2404,15.03362308,PA077,81.5,201.3907079
2405,2405,16.17152617,PA077,81.5,201.3907079
2406,2406,17.71287116,PA077,81.5,201.3907079
2407,2407,19.8722645,PA077,81.5,201.3907079
2408,2408,14.10935789,PA077,81.5,201.3907079
2409,2409,18.88256592,PA077,81.5,201.3907079
2410,2410,18.07693048,PA077,81.5,201.3907079
2411,2411,17.19727082,PA117,34,84.01575543
2412,2412,17.77767081,PA117,34,84.01575543
2413,2413,16.97945343,PA117,34,84.01575543
2414,2414,18.09467575,PA117,34,84.01575543
2415,2415,17.604437,PA117,34,84.01575543
2416,2416,14.96564355,PA117,34,84.01575543
2417,2417,14.23705227,PA117,34,84.01575543
2418,2418,18.6777474,PA117,34,84.01575543
2419,2419,19.99370726,PA117,34,84.01575543
2420,2420,16.38510069,PA117,34,84.01575543
2421,2421,12.48983617,PA117,34,84.01575543
2422,2422,17.77376346,PA117,34,84.01575543
2423,2423,16.5705356,PA117,34,84.01575543
2424,2424,15.32429559,PA117,34,84.01575543
2425,2425,17.02652291,PA117,34,84.01575543
2426,2426,16.39788879,PA117,34,84.01575543
2427,2427,0,PA103,34,84.01575543
2428,2428,15.97305583,PA103,34,84.01575543
2429,2429,14.78493198,PA103,34,84.01575543
2430,2430,20.34954079,PA103,34,84.01575543
2431,2431,16.39463699,PA103,34,84.01575543
2432,2432,14.52604593,PA103,34,84.01575543
2433,2433,17.36422051,PA605,92,227.33675
2434,2434,16.32751624,PA605,92,227.33675
2435,2435,18.99796246,PA605,92,227.33675
2436,2436,17.69065033,PA605,92,227.33675
2437,2437,16.72651629,PA605,92,227.33675
2438,2438,18.05045708,PA605,92,227.33675
2439,2439,16.34727689,PA605,92,227.33675
2440,2440,18.4080017,PA605,92,227.33675
2441,2441,17.26565898,PA107,69,170.5025625
2442,2442,14.52935875,PA107,69,170.5025625
2443,2443,16.5130486,PA107,69,170.5025625
2444,2444,16.80948391,PA107,69,170.5025625
2445,2445,16.08839345,PA107,69,170.5025625
2446,2446,17.24540063,PA107,69,170.5025625
2447,2447,13.776354,PA107,69,170.5025625
2448,2448,16.40318569,PA107,69,170.5025625
2449,2449,15.88639752,PA081,53.5,132.2012622
2450,2450,17.40027296,PA081,53.5,132.2012622
2451,2451,17.81766087,PA081,53.5,132.2012622
2452,2452,12.51253678,PA081,53.5,132.2012622
2453,2453,14.37433599,PA081,53.5,132.2012622
2454,2454,16.33712525,PA081,53.5,132.2012622
2455,2455,15.26633545,PA081,53.5,132.2012622
2456,2456,17.38722645,PA081,53.5,132.2012622
2457,2457,14.44152244,PA081,53.5,132.2012622
2458,2458,16.45142237,PA081,53.5,132.2012622
2459,2459,16.50317111,PA037,51.5,127.259159
2460,2460,14.79274775,PA037,51.5,127.259159
2461,2461,16.56269047,PA037,51.5,127.259159
2462,2462,17.24002695,PA037,51.5,127.259159
2463,2463,18.56216128,PA037,51.5,127.259159
2464,2464,16.82220488,PA037,51.5,127.259159
2465,2465,12.46917508,PA037,51.5,127.259159
2466,2466,24.37329814,PA089,51.5,127.259159
2467,2467,17.65746793,PA089,51.5,127.259159
2468,2468,17.66147375,PA089,51.5,127.259159
2469,2469,18.33964839,PA089,51.5,127.259159
2470,2470,18.72014777,PA089,51.5,127.259159
2471,2471,18.81012196,PA089,51.5,127.259159
2472,2472,8.876803498,PA089,51.5,127.259159
2473,2473,21.71135535,PA089,51.5,127.259159
2474,2474,18.30835709,PA089,51.5,127.259159
2475,2475,14.94115067,PA089,51.5,127.259159
2476,2476,16.58906592,PA119,84,207.5683369
2477,2477,17.15820696,PA119,84,207.5683369
2478,2478,16.67731394,PA119,84,207.5683369
2479,2479,16.98890064,PA119,84,207.5683369
2480,2480,19.0077152,PA119,84,207.5683369
2481,2481,16.27389545,PA119,84,207.5683369
2482,2482,16.82950472,PA119,84,207.5683369
2483,2483,16.97870264,PA127,20,49.4210326
2484,2484,18.4486341,PA127,20,49.4210326
2485,2485,13.47005681,PA127,20,49.4210326
2486,2486,16.32967135,PA127,20,49.4210326
2487,2487,17.42408078,PA127,20,49.4210326
2488,2488,17.28071507,PA127,20,49.4210326
2489,2489,17.22067233,PA127,20,49.4210326
2490,2490,17.14885503,PA127,20,49.4210326
2491,2491,19.7360631,PA127,20,49.4210326
2492,2492,16.67943128,PA127,20,49.4210326
2493,2493,18.62235935,PA127,20,49.4210326
2494,2494,15.71577013,PA115,13,32.12367119
2495,2495,18.1886534,PA115,13,32.12367119
2496,2496,17.01708242,PA115,13,32.12367119
2497,2497,15.70204594,PA115,13,32.12367119
2498,2498,15.74727376,PA115,13,32.12367119
2499,2499,19.06209462,PA115,13,32.12367119
2500,2500,15.25261617,PA115,13,32.12367119
2501,2501,17.77699775,PA115,13,32.12367119
2502,2502,19.25832937,PA115,13,32.12367119
2503,2503,16.1620383,PA115,13,32.12367119
2504,2504,19.29067775,PA115,13,32.12367119
2505,2505,15.54225536,PA115,13,32.12367119
2506,2506,18.58475909,PA115,13,32.12367119
2507,2507,17.02102181,PA115,13,32.12367119
2508,2508,18.87612546,PA115,13,32.12367119
2509,2509,18.22438469,PA115,13,32.12367119
2510,2510,15.64506302,PA115,13,32.12367119
2511,2511,17.55102515,PA115,13,32.12367119
2512,2512,14.28424573,PA115,13,32.12367119
2513,2513,12.15974255,PA105,28,69.18944564
2514,2514,14.53350147,PA105,28,69.18944564
2515,2515,10.85244226,PA105,28,69.18944564
2516,2516,12.32787448,PA105,28,69.18944564
2517,2517,0.633374451,PA105,28,69.18944564
2518,2518,9.086954756,PA105,28,69.18944564
2519,2519,12.48275547,PA105,28,69.18944564
2520,2520,0,PA105,28,69.18944564
2521,2521,10.28045723,PA105,28,69.18944564
2522,2522,13.33800512,PA105,28,69.18944564
2523,2523,13.65830349,PA105,28,69.18944564
2524,2524,17.07574328,PA093,55,135.9078397
2525,2525,15.93897503,PA093,55,135.9078397
2526,2526,15.93493814,PA093,55,135.9078397
2527,2527,17.48996321,PA093,55,135.9078397
2528,2528,15.50791216,PA093,55,135.9078397
2529,2529,0,PA027,75.5,186.5643981
2530,2530,16.96247862,PA027,75.5,186.5643981
2531,2531,16.64665651,PA027,75.5,186.5643981
2532,2532,18.86153095,PA027,75.5,186.5643981
2533,2533,18.14481077,PA027,75.5,186.5643981
2534,2534,19.21608478,PA027,75.5,186.5643981
2535,2535,15.59433239,PA027,75.5,186.5643981
2536,2536,16.81522634,PA027,75.5,186.5643981
2537,2537,16.56510754,PA027,75.5,186.5643981
2538,2538,18.34721061,PA027,75.5,186.5643981
2539,2539,17.8630492,PA099,65,160.618356
2540,2540,18.87512018,PA109,71,175.4446657
2541,2541,15.04773611,PA109,71,175.4446657
2542,2542,16.29636611,PA109,71,175.4446657
2543,2543,20.84126307,PA109,71,175.4446657
2544,2544,16.84325925,PA109,71,175.4446657
2545,2545,12.47461716,PA109,71,175.4446657
2546,2546,19.06295491,PA109,71,175.4446657
2547,2547,15.03817317,PA033,24,59.30523912
2548,2548,0,PA035,74,182.8578206
2549,2549,0,PA035,74,182.8578206
2550,2550,18.87695361,PA035,74,182.8578206
2551,2551,11.25763496,PA035,74,182.8578206
2552,2552,17.19495695,PA019,41.5,102.5486427
2553,2553,17.86980221,PA019,41.5,102.5486427
2554,2554,13.28289104,PA019,41.5,102.5486427
2555,2555,19.05978572,PA019,41.5,102.5486427
2556,2556,16.49445704,PA019,41.5,102.5486427
2557,2557,16.43489876,PA019,41.5,102.5486427
2558,2558,16.76771584,PA019,41.5,102.5486427
2559,2559,13.77802559,PA019,41.5,102.5486427
2560,2560,17.23980214,PA019,41.5,102.5486427
2561,2561,16.67283349,PA019,41.5,102.5486427
2562,2562,14.39613618,PA019,41.5,102.5486427
2563,2563,18.63725227,PA019,41.5,102.5486427
2564,2564,15.56001137,PA019,41.5,102.5486427
2565,2565,14.38007331,PA019,41.5,102.5486427
2566,2566,19.05780956,PA069,26,64.24734238
2567,2567,20.43567987,PA069,26,64.24734238
2568,2568,18.46871998,PA069,26,64.24734238
2569,2569,18.16205416,PA069,26,64.24734238
2570,2570,18.65177125,PA069,26,64.24734238
2571,2571,17.87007577,PA069,26,64.24734238
2572,2572,18.20816378,PA069,26,64.24734238
2573,2573,13.89425252,PA610,26,64.24734238
2574,2574,17.05502606,PA610,26,64.24734238
2575,2575,17.86405675,PA610,26,64.24734238
2576,2576,16.08159207,PA610,26,64.24734238
2577,2577,15.68293878,PA610,26,64.24734238
2578,2578,17.84406639,PA610,26,64.24734238
2579,2579,13.12759192,PA083,21,51.89208423
2580,2580,9.361398176,PA083,21,51.89208423
2581,2581,17.67353185,PA011,130,321.2367119
2582,2582,17.77446505,PA011,130,321.2367119
2583,2583,16.13312429,PA011,130,321.2367119
2584,2584,11.94414957,PA011,130,321.2367119
2585,2585,18.88180605,PA011,130,321.2367119
2586,2586,16.88743071,PA011,130,321.2367119
2587,2587,21.22862652,PA011,130,321.2367119
2588,2588,16.04723349,PA011,130,321.2367119
2589,2589,18.80786573,PA011,130,321.2367119
2590,2590,15.74205264,PA011,130,321.2367119
2591,2591,17.22963128,PA011,130,321.2367119
2592,2592,16.61818252,PA011,130,321.2367119
2593,2593,18.76365031,PA011,130,321.2367119
2594,2594,17.86136152,PA011,130,321.2367119
2595,2595,17.45433729,PA011,130,321.2367119
2596,2596,17.90809049,PA011,130,321.2367119
2597,2597,19.2033921,PA011,130,321.2367119
2598,2598,15.95114967,PA011,130,321.2367119
2599,2599,16.98975811,PA011,130,321.2367119
2600,2600,17.99972974,PA011,130,321.2367119
2601,2601,18.58615096,PA091,130,321.2367119
2602,2602,18.1645603,PA091,130,321.2367119
2603,2603,18.44354373,PA091,130,321.2367119
2604,2604,20.42653227,PA091,130,321.2367119
2605,2605,18.17984125,PA091,130,321.2367119
2606,2606,17.63750516,PA091,130,321.2367119
2607,2607,19.12115994,PA061,68.5,169.2670367
2608,2608,16.16748148,PA061,68.5,169.2670367
2609,2609,16.65441076,PA061,68.5,169.2670367
2610,2610,15.27498015,PA043,76,187.7999239
2611,2611,16.80349018,PA043,76,187.7999239
2612,2612,17.41274825,PA043,76,187.7999239
2613,2613,16.64363526,PA043,76,187.7999239
2614,2614,16.7075918,PA043,76,187.7999239
2615,2615,16.31515735,PA610,26,64.24734238
2616,2616,16.86358108,PA610,26,64.24734238
2617,2617,18.36309291,PA610,26,64.24734238
2618,2618,17.80037952,PA610,26,64.24734238
2619,2619,17.96098411,PA610,26,64.24734238
2620,2620,16.98062129,PA610,26,64.24734238
2621,2621,19.28964434,PA610,26,64.24734238
2622,2622,15.71104283,PA610,26,64.24734238
2623,2623,14.23276588,PA610,26,64.24734238
2624,2624,16.23379664,PA610,26,64.24734238
2625,2625,17.82796447,PA610,26,64.24734238
2626,2626,18.33875418,PA610,26,64.24734238
2627,2627,18.18179034,PA610,26,64.24734238
2628,2628,20.11075963,PA610,26,64.24734238
2629,2629,17.84066581,PA610,26,64.24734238
2630,2630,18.45152819,PA610,26,64.24734238
2631,2631,16.44554637,PA610,26,64.24734238
2632,2632,14.63948364,PA610,26,64.24734238
2633,2633,17.47490854,PA610,26,64.24734238
2634,2634,12.4886596,PA610,26,64.24734238
2635,2635,13.58344756,PA610,26,64.24734238
2636,2636,15.52045528,PA610,26,64.24734238
2637,2637,17.63949739,PA610,26,64.24734238
2638,2638,17.42185774,PA075,169,417.6077255
2639,2639,17.81738958,PA075,169,417.6077255
2640,2640,18.83157548,PA075,169,417.6077255
2641,2641,18.15631374,PA075,169,417.6077255
2642,2642,18.56003175,PA075,169,417.6077255
2643,2643,18.68268239,PA075,169,417.6077255
2644,2644,19.31270576,PA075,169,417.6077255
2645,2645,17.52703466,PA007,45,111.1973234
2646,2646,19.44430973,PA007,45,111.1973234
2647,2647,18.31830175,PA007,45,111.1973234
2648,2648,17.63605474,PA007,45,111.1973234
2649,2649,15.57989929,PA007,45,111.1973234
2650,2650,15.47300481,PA007,45,111.1973234
2651,2651,13.91869711,PA007,45,111.1973234
2652,2652,16.44252343,PA611,45,111.1973234
2653,2653,18.28029089,PA611,45,111.1973234
2654,2654,15.41636796,PA611,45,111.1973234
2655,2655,17.13488931,PA611,45,111.1973234
2656,2656,19.19970732,PA611,45,111.1973234
2657,2657,17.82588423,PA611,45,111.1973234
2658,2658,16.95586009,PA611,45,111.1973234
2659,2659,16.40457166,PA611,45,111.1973234
2660,2660,14.08603843,PA611,45,111.1973234
2661,2661,13.51142674,PA611,45,111.1973234
2662,2662,16.52896694,PA071,232,573.2839782
2663,2663,18.37342392,PA071,232,573.2839782
2664,2664,17.42591941,PA071,232,573.2839782
2665,2665,18.1742528,PA071,232,573.2839782
2666,2666,17.2353153,PA071,232,573.2839782
2667,2667,16.95834187,PA071,232,573.2839782
2668,2668,18.58137367,PA071,232,573.2839782
2669,2669,18.41902652,PA071,232,573.2839782
2670,2670,18.42592266,PA071,232,573.2839782
2671,2671,18.19429286,PA071,232,573.2839782
2672,2672,18.58187263,PA071,232,573.2839782
2673,2673,19.9253806,PA071,232,573.2839782
2674,2674,17.01547653,PA071,232,573.2839782
2675,2675,18.41447308,PA071,232,573.2839782
2676,2676,17.02483989,PA071,232,573.2839782
2677,2677,16.60003857,PA071,232,573.2839782
2678,2678,18.15235461,PA071,232,573.2839782
2679,2679,18.19175731,PA071,232,573.2839782
2680,2680,17.59963208,PA071,232,573.2839782
2681,2681,17.13391263,PA071,232,573.2839782
2682,2682,18.25629585,PA071,232,573.2839782
2683,2683,17.35843556,PA071,232,573.2839782
2684,2684,19.81350316,PA071,232,573.2839782
2685,2685,20.4599345,PA071,232,573.2839782
2686,2686,17.25919263,PA071,232,573.2839782
2687,2687,18.30295675,PA071,232,573.2839782
2688,2688,17.53718604,PA071,232,573.2839782
2689,2689,18.46844845,PA071,232,573.2839782
2690,2690,21.39237668,PA071,232,573.2839782
2691,2691,17.83428842,PA071,232,573.2839782
2692,2692,17.15611051,PA071,232,573.2839782
2693,2693,18.30678366,PA071,232,573.2839782
2694,2694,16.70576024,PA071,232,573.2839782
2695,2695,18.42732622,PA071,232,573.2839782
2696,2696,16.23573707,PA071,232,573.2839782
2697,2697,17.10072442,PA003,17.5,43.24340353
2698,2698,16.39773363,PA003,17.5,43.24340353
2699,2699,16.85863079,PA003,17.5,43.24340353
2700,2700,15.5176163,PA003,17.5,43.24340353
2701,2701,17.25594542,PA003,17.5,43.24340353
2702,2702,17.43209771,PA003,17.5,43.24340353
2703,2703,15.24587027,PA003,17.5,43.24340353
2704,2704,13.26079671,PA003,17.5,43.24340353
2705,2705,15.77922355,PA003,17.5,43.24340353
2706,2706,19.9121804,PA017,46,113.668375
2707,2707,14.05014014,PA005,46,113.668375
2708,2708,17.37300181,PA005,46,113.668375
2709,2709,18.28542991,PA029,96.5,238.4564823
2710,2710,20.0916451,PA029,96.5,238.4564823
2711,2711,21.88914989,PA029,96.5,238.4564823
2712,2712,17.59539253,PA029,96.5,238.4564823
2713,2713,20.52684256,PA029,96.5,238.4564823
2714,2714,17.78482551,PA029,96.5,238.4564823
2715,2715,19.31005115,PA029,96.5,238.4564823
2716,2716,16.38745062,PA029,96.5,238.4564823
2717,2717,18.77569236,PA029,96.5,238.4564823
2718,2718,17.7167115,PA029,96.5,238.4564823
2719,2719,17.31955969,PA029,96.5,238.4564823
2720,2720,13.43164613,PA029,96.5,238.4564823
2721,2721,17.51432568,PA029,96.5,238.4564823
2722,2722,18.58711966,PA029,96.5,238.4564823
2723,2723,20.29477288,PA029,96.5,238.4564823
2724,2724,16.79118935,PA029,96.5,238.4564823
2725,2725,17.60935947,PA029,96.5,238.4564823
2726,2726,18.29145653,PA029,96.5,238.4564823
2727,2727,18.62570007,PA029,96.5,238.4564823
2728,2728,13.66141601,PA029,96.5,238.4564823
2729,2729,17.11900652,PA057,59.5,147.027572
2730,2730,15.64036023,PA057,59.5,147.027572
2731,2731,14.37456337,PA057,59.5,147.027572
2732,2732,14.06987055,PA057,59.5,147.027572
2733,2733,19.71575891,PA605,92,227.33675
2734,2734,18.57656004,PA605,92,227.33675
2735,2735,16.80404088,PA605,92,227.33675
2736,2736,16.0978721,PA111,33,81.5447038
2737,2737,14.876716,PA111,33,81.5447038
2738,2738,17.55686232,PA111,33,81.5447038
2739,2739,16.04510132,PA111,33,81.5447038
2740,2740,0.239929531,PA111,33,81.5447038
2741,2741,12.62908773,PA111,33,81.5447038
2742,2742,15.81406542,PA111,33,81.5447038
2743,2743,15.11217026,PA111,33,81.5447038
2744,2744,15.50291816,PA111,33,81.5447038
2745,2745,8.118668965,PA111,33,81.5447038
2746,2746,15.74148135,PA111,33,81.5447038
2747,2747,13.50219434,PA111,33,81.5447038
2748,2748,17.60653673,PA045,33,81.5447038
2749,2749,17.268867,PA045,33,81.5447038
2750,2750,20.36558389,PA045,33,81.5447038
2751,2751,16.529678,PA063,33.5,82.78022961
2752,2752,16.23399806,PA063,33.5,82.78022961
2753,2753,17.99945047,PA605,92,227.33675
2754,2754,16.786959,PA605,92,227.33675
2755,2755,18.93440176,PA041,97.5,240.9275339
2756,2756,20.26161862,PA041,97.5,240.9275339
2757,2757,21.52959564,PA041,97.5,240.9275339
2758,2758,15.85654897,PA041,97.5,240.9275339
2759,2759,17.62269253,PA041,97.5,240.9275339
2760,2760,21.39222164,PA041,97.5,240.9275339
2761,2761,20.20264717,PA041,97.5,240.9275339
2762,2762,18.23865557,PA041,97.5,240.9275339
2763,2763,18.41253291,PA041,97.5,240.9275339
2764,2764,17.3508045,PA041,97.5,240.9275339
2765,2765,18.45683049,PA041,97.5,240.9275339
2766,2766,17.10282865,PA041,97.5,240.9275339
2767,2767,16.48058685,PA041,97.5,240.9275339
2768,2768,18.53561212,PA041,97.5,240.9275339
2769,2769,18.48794512,PA041,97.5,240.9275339
2770,2770,16.13284175,PA041,97.5,240.9275339
2771,2771,19.63600974,PA041,97.5,240.9275339
2772,2772,19.37276242,PA041,97.5,240.9275339
2773,2773,15.99941664,PA041,97.5,240.9275339
2774,2774,18.22883277,PA099,65,160.618356
2775,2775,19.16027961,PA099,65,160.618356
2776,2776,16.79991318,PA099,65,160.618356
2777,2777,18.02824318,PA099,65,160.618356
2778,2778,19.28612252,PA101,97.5,240.9275339
2779,2779,18.1889634,PA101,97.5,240.9275339
2780,2780,17.29538941,PA019,41.5,102.5486427
2781,2781,16.15378569,PA019,41.5,102.5486427
2782,2782,17.52605057,PA019,41.5,102.5486427
2783,2783,18.50553757,PA019,41.5,102.5486427
2784,2784,3.22569E-05,PA051,30.5,75.36707472
2785,2785,15.44016743,PA051,30.5,75.36707472
2786,2786,0,PA051,30.5,75.36707472
2787,2787,16.9862127,PA051,30.5,75.36707472
2788,2788,17.94799915,PA051,30.5,75.36707472
2789,2789,0,PA051,30.5,75.36707472
2790,2790,16.58429759,PA051,30.5,75.36707472
2791,2791,15.51769687,PA051,30.5,75.36707472
2792,2792,15.871504,PA051,30.5,75.36707472
2793,2793,18.42572659,PA051,30.5,75.36707472
2794,2794,16.68129588,PA051,30.5,75.36707472
2795,2795,19.00534192,PA051,30.5,75.36707472
2796,2796,15.78531818,PA051,30.5,75.36707472
2797,2797,15.08199973,PA611,45,111.1973234
2798,2798,15.64694374,PA611,45,111.1973234
2799,2799,16.5969209,PA611,45,111.1973234
2800,2800,14.5293271,PA611,45,111.1973234
2801,2801,15.47608634,PA611,45,111.1973234
2802,2802,18.3669644,PA611,45,111.1973234
2803,2803,13.47520838,PA611,45,111.1973234
2804,2804,17.52418002,PA611,45,111.1973234
2805,2805,16.11965234,PA611,45,111.1973234
2806,2806,17.78448736,PA611,45,111.1973234
2807,2807,16.09722325,PA611,45,111.1973234
2808,2808,17.65956557,PA611,45,111.1973234
2809,2809,19.55302544,PA611,45,111.1973234
2810,2810,17.60125986,PA611,45,111.1973234
2811,2811,16.77447489,PA611,45,111.1973234
2812,2812,19.7087761,PA011,130,321.2367119
2813,2813,19.17087355,PA011,130,321.2367119
2814,2814,16.50107471,PA011,130,321.2367119
2815,2815,14.89517219,PA001,59,145.7920462
2816,2816,17.04045172,PA001,59,145.7920462
2817,2817,16.00009055,PA001,59,145.7920462
2818,2818,17.28350675,PA001,59,145.7920462
2819,2819,17.90301611,PA001,59,145.7920462
2820,2820,16.78392178,PA001,59,145.7920462
2821,2821,19.14308345,PA001,59,145.7920462
2822,2822,19.05128157,PA001,59,145.7920462
2823,2823,14.60135449,PA001,59,145.7920462
2824,2824,18.53790801,PA001,59,145.7920462
2825,2825,16.60526884,PA001,59,145.7920462
2826,2826,16.04652732,PA001,59,145.7920462
2827,2827,17.67530718,PA001,59,145.7920462
2828,2828,18.77125608,PA001,59,145.7920462
2829,2829,15.18355429,PA001,59,145.7920462
2830,2830,16.14491616,PA001,59,145.7920462
2831,2831,19.48621474,PA133,114,281.6998858
2832,2832,16.6784244,PA133,114,281.6998858
2833,2833,16.77839659,PA133,114,281.6998858
2834,2834,18.6391869,PA133,114,281.6998858
2835,2835,21.68095143,PA133,114,281.6998858
2836,2836,15.33228509,PA133,114,281.6998858
2837,2837,17.69486226,PA133,114,281.6998858
2838,2838,19.4114881,PA133,114,281.6998858
2839,2839,17.03392665,PA133,114,281.6998858
2840,2840,15.07362607,PA133,114,281.6998858
2841,2841,20.86554121,PA133,114,281.6998858
2842,2842,16.69052838,PA133,114,281.6998858
2843,2843,19.88586561,PA133,114,281.6998858
2844,2844,16.55539232,PA133,114,281.6998858
2845,2845,19.98133629,PA133,114,281.6998858
2846,2846,17.25936555,PA133,114,281.6998858
2847,2847,17.47548276,PA133,114,281.6998858
2848,2848,17.00025644,PA133,114,281.6998858
2849,2849,20.65022775,PA133,114,281.6998858
2850,2850,18.66781076,PA133,114,281.6998858
2851,2851,16.91176956,PA133,114,281.6998858
2852,2852,18.41412512,PA133,114,281.6998858
2853,2853,15.81430476,PA133,114,281.6998858
2854,2854,17.5036588,PA133,114,281.6998858
2855,2855,18.69434645,PA133,114,281.6998858
2856,2856,16.0075544,PA133,114,281.6998858
2857,2857,16.55347162,PA091,130,321.2367119
2858,2858,19.51067713,PA091,130,321.2367119
2859,2859,18.07768851,PA091,130,321.2367119
2860,2860,20.92215993,PA091,130,321.2367119
2861,2861,15.60471442,PA061,68.5,169.2670367
2862,2862,14.07629994,PA061,68.5,169.2670367
2863,2863,15.24516103,PA061,68.5,169.2670367
2864,2864,14.99347124,PA129,37,91.42891032
2865,2865,17.16118188,PA129,37,91.42891032
2866,2866,17.14843621,PA129,37,91.42891032
2867,2867,13.677928,PA129,37,91.42891032
2868,2868,15.45929705,PA129,37,91.42891032
2869,2869,15.06136001,PA129,37,91.42891032
2870,2870,16.98851441,PA129,37,91.42891032
2871,2871,0,PA129,37,91.42891032
2872,2872,16.46114007,PA129,37,91.42891032
2873,2873,19.03360127,PA129,37,91.42891032
2874,2874,0,PA129,37,91.42891032
2875,2875,19.00768551,PA129,37,91.42891032
2876,2876,15.91421305,PA129,37,91.42891032
2877,2877,17.60704964,PA129,37,91.42891032
2878,2878,15.70324786,PA129,37,91.42891032
2879,2879,15.71144828,PA129,37,91.42891032
2880,2880,17.38442669,PA043,76,187.7999239
2881,2881,19.31668087,PA043,76,187.7999239
2882,2882,16.36766054,PA043,76,187.7999239
2883,2883,16.55715922,PA043,76,187.7999239
2884,2884,17.62807001,PA043,76,187.7999239
2885,2885,17.34173947,PA043,76,187.7999239
2886,2886,16.46140913,PA043,76,187.7999239
2887,2887,16.15020313,PA043,76,187.7999239
2888,2888,19.5868326,PA055,126,311.3525054
2889,2889,17.05961297,PA055,126,311.3525054
2890,2890,16.73620408,PA055,126,311.3525054
2891,2891,17.20419967,PA055,126,311.3525054
2892,2892,18.1396959,PA055,126,311.3525054
2893,2893,15.36641128,PA055,126,311.3525054
2894,2894,16.05767938,PA055,126,311.3525054
2895,2895,17.36949342,PA055,126,311.3525054
2896,2896,16.58792009,PA055,126,311.3525054
2897,2897,15.38930965,PA055,126,311.3525054
2898,2898,17.13729293,PA055,126,311.3525054
2899,2899,15.96519705,PA055,126,311.3525054
2900,2900,15.49426444,PA055,126,311.3525054
2901,2901,17.03687033,PA055,126,311.3525054
2902,2902,15.18336207,PA055,126,311.3525054
2903,2903,19.49859419,PA055,126,311.3525054
2904,2904,16.80949006,PA055,126,311.3525054
2905,2905,15.92462836,PA055,126,311.3525054
2906,2906,14.60227588,PA055,126,311.3525054
2907,2907,15.65756702,PA055,126,311.3525054
2908,2908,19.34035449,PA055,126,311.3525054
2909,2909,13.07922617,SD099,183,452.2024483
2910,2910,14.93592975,SD099,183,452.2024483
2911,2911,15.02689909,SD099,183,452.2024483
2912,2912,13.9508017,SD099,183,452.2024483
2913,2913,14.18321686,SD099,183,452.2024483
2914,2914,13.36281685,SD099,183,452.2024483
2915,2915,15.38504367,SD099,183,452.2024483
2916,2916,14.02654706,SD099,183,452.2024483
2917,2917,14.02229989,SD099,183,452.2024483
2918,2918,12.05125071,SD099,183,452.2024483
2919,2919,14.05829889,SD099,183,452.2024483
2920,2920,13.51719697,SD099,183,452.2024483
2921,2921,15.97517832,SD099,183,452.2024483
2922,2922,13.83874069,SD099,183,452.2024483
2923,2923,14.38086532,SD099,183,452.2024483
2924,2924,12.38760387,SD099,183,452.2024483
2925,2925,12.44748029,SD099,183,452.2024483
2926,2926,15.55460423,SD099,183,452.2024483
2927,2927,13.50494356,SD099,183,452.2024483
2928,2928,13.7533974,SD099,183,452.2024483
2929,2929,15.95746496,SD099,183,452.2024483
2930,2930,15.70448474,SD099,183,452.2024483
2931,2931,15.37695787,SD125,182,449.7313967
2932,2932,14.92296036,SD125,182,449.7313967
2933,2933,16.69618394,SD125,182,449.7313967
2934,2934,15.57980468,SD125,182,449.7313967
2935,2935,14.49182901,SD125,182,449.7313967
2936,2936,14.99301708,SD125,182,449.7313967
2937,2937,15.59072821,SD125,182,449.7313967
2938,2938,14.88800211,SD125,182,449.7313967
2939,2939,14.46553359,SD125,182,449.7313967
2940,2940,14.12969093,SD125,182,449.7313967
2941,2941,14.27015599,SD125,182,449.7313967
2942,2942,15.03306636,SD125,182,449.7313967
2943,2943,16.1105001,SD125,182,449.7313967
2944,2944,16.35363109,SD125,182,449.7313967
2945,2945,15.8836275,SD125,182,449.7313967
2946,2946,15.99672828,SD125,182,449.7313967
2947,2947,15.2478009,SD125,182,449.7313967
2948,2948,17.45272386,SD125,182,449.7313967
2949,2949,15.55895226,SD125,182,449.7313967
2950,2950,15.80886563,SD125,182,449.7313967
2951,2951,16.70976096,SD125,182,449.7313967
2952,2952,14.56240219,SD125,182,449.7313967
2953,2953,18.11103142,SD125,182,449.7313967
2954,2954,16.03843845,SD125,182,449.7313967
2955,2955,13.21005905,SD125,182,449.7313967
2956,2956,14.58062366,SD125,182,449.7313967
2957,2957,15.67992638,SD125,182,449.7313967
2958,2958,16.86371402,SD125,182,449.7313967
2959,2959,14.6533157,SD125,182,449.7313967
2960,2960,13.87653405,SD067,151,373.1287962
2961,2961,13.3440148,SD067,151,373.1287962
2962,2962,14.18107776,SD067,151,373.1287962
2963,2963,15.97305754,SD067,151,373.1287962
2964,2964,15.96039845,SD067,151,373.1287962
2965,2965,14.97334189,SD067,151,373.1287962
